id_arete;parent;lstpoints;highway;nom;surface
1156368418;1156368418;[10753882052, 10753882051];steps;;
1156368419;1156368419;[3419371497, 10753882058];footway;;
1156368421;1156368421;[6488241261, 10753882063, 10753882073];footway;;
1156368422;1156368422;[10753882068, 10753882065, 10753882064];footway;;
1156368424;1156368424;[10753882075, 10753882072, 10753882071, 10753882039, 10753882070];path;;
1156375669;1156375669;[10753913020, 10753913019];footway;;
1156375670;1156375670;[10753913022, 10753913021, 10753913020];footway;;
1156375671;1156375671;[10753913053, 10753913027];footway;;
1156375672;1156375672;[10753913053, 10753882050];footway;;
1156375677;1156375677;[10753913048, 10753913045];footway;;
1156383679;1156383679;[10753958726, 10753958720];footway;;
1156383680;1156383680;[10753958724, 3732013423];footway;;
1156383681;1156383681;[10753958723, 8989913155];footway;;
1156383682;1156383682;[10753958725, 10753958723];footway;;
1156390710;1156390710;[8989913155, 1806175565];residential;Place Manuel Castiella;
1156399898;1156399898;[6488241281, 10754085150, 10754085149, 10754085148, 10754085151];service;;
1156764523;1156764523;[10757164596, 10757164595];footway;;asphalt
1156764525;1156764525;[10757164598, 10757164597, 10757164596];footway;;asphalt
1156764527;1156764527;[10757189506, 1890053023];footway;;asphalt
1156764529;1156764529;[10757189510, 10757189509];footway;;concrete
1156764530;1156764530;[10757189512, 10757189511];footway;;concrete
1156764531;1156764531;[10757189514, 10757189513];footway;;concrete
1156764532;1156764532;[10757189515, 10708960739];footway;;asphalt
1165464863;1165464863;[10840312598, 10840312597];footway;;
1167549126;1167549126;[6765905002, 10858040722];steps;;concrete
1171257236;1171257236;[10883951781, 10883951782, 10883951783, 10883951784, 10883951785, 10883951786, 10883951787];service;;
1171258422;1171258422;[254053907, 3605927459, 3605927460, 10883967070];footway;;asphalt
1175924925;1175924925;[10926458771, 10926458772];footway;;paving_stones
1175924926;1175924926;[10926458772, 10926458773];steps;;metal
1175924927;1175924927;[10926458774, 10926458775];footway;;paving_stones
1175924928;1175924928;[10926458776, 10926458775];steps;;metal
1175924929;1175924929;[10926458776, 10926458773];footway;;metal
1175926163;1175926163;[10926433662, 10926433664, 10926433663];footway;;
1175926164;1175926164;[6974014760, 10926433665, 10926433666, 10926433667, 10926433668, 10926433669, 10926433670, 10926433663];footway;;
1175927954;1175927954;[10926477217, 10926477218];steps;;
1176280760;1176280760;[10929128603, 10929144607];footway;;paving_stones
1176280761;1176280761;[10929128604, 10929144607];steps;;paving_stones
1176280762;1176280762;[10929144605, 10929143695];footway;;paving_stones
1176280763;1176280763;[10929144605, 10929144607];steps;;paving_stones
1176280764;1176280764;[10929144609, 10929144607];footway;;paving_stones
1176280765;1176280765;[2441501539, 10929144608, 10929128603];footway;;paving_stones
1176280768;1176280768;[10929144612, 10929144611];footway;;paving_stones
1176280769;1176280769;[10929144610, 10929144612];footway;;paving_stones
1176284555;1176284555;[10929143677, 10929143676];footway;;paving_stones
1176284556;1176284556;[255400671, 10929143677];steps;;paving_stones
1176284559;1176284559;[10929143683, 10929143682];steps;;paving_stones
1176284560;1176284560;[10929143686, 10929143684];footway;;paving_stones
1176284561;1176284561;[10929143684, 10929143687, 10929143685];footway;;paving_stones
1176291711;1176291711;[2441233894, 5484526633, 2441233897];footway;;asphalt
1176291712;1176291712;[10929206804, 10929206803];steps;;asphalt
1176291716;1176291716;[255400854, 10929206804];footway;;
1182014023;1182014023;[10976837274, 10976837275, 10976837276, 10976837277, 10976837278, 10976837279, 10976837280, 10976837281];path;;
1182016204;1182016204;[1575406457, 10976862311, 10976862312, 10976862313, 10976862314, 10976862315, 10976862316, 10976862317, 10976862318, 10976862319, 10976862320];service;;asphalt
1182016205;1182016205;[10976862320, 10976862321];service;;asphalt
1182277955;1182277955;[6488241285, 10976837273, 10976837274];steps;;
1182277956;1182277956;[10976837281, 10976837285];service;;
1185358419;1185358419;[6290764017, 11010920497, 11010920496];tertiary;Rue de Ravignan;concrete
1187916562;1187916562;[840829634, 848724990, 848724991, 848724992];tertiary;Giratoire Fredo Herrera;asphalt
1187916563;1187916563;[848724987, 718368373, 840829601, 848724988, 848724989, 3634129041, 840829634];tertiary;Giratoire Fredo Herrera;asphalt
1188229438;1188229438;[254933310, 270960150];residential;Rue Aristide Briand;asphalt
1188229439;1188229439;[270960150, 9558410725, 254933800];residential;Rue Aristide Briand;asphalt
1188967794;1188967794;[11040146758, 11040352199];residential;Place des Basques;asphalt
1188992812;1188992812;[11040352199, 11030703914];residential;Place des Basques;asphalt
1189232113;1189232113;[8648547794, 6650044169];service;;
1189232122;1189232122;[9558378211, 8648547793];service;;
1189338953;1189338953;[11043700697, 11043700696];footway;;
1189338954;1189338954;[11043700702, 11043700701, 11043700700, 11043700699, 11043700698, 11043700697];footway;;asphalt
1189734733;1189734733;[6650044169, 8648547792];service;;
1189734760;1189734760;[8648547789, 6665264790];service;;
1189734764;1189734764;[9558378209, 8648547789];service;;
1189876353;1189876353;[8648547796, 8648547794];service;;
1190799879;1190799879;[11056553923, 11056553922];steps;;
1190799880;1190799880;[11056553924, 11056553922];footway;;
1190799881;1190799881;[11056553925, 11056553924];footway;;
1190799882;1190799882;[10929206785, 11056553925];footway;;
1190963531;1190963531;[11058013351, 2429850733, 11912039712];footway;;asphalt
1192111196;1192111196;[2612722760, 3760192368];footway;;asphalt
1192111197;1192111197;[5473696306, 5473696305, 3760192374];footway;;asphalt
1192111198;1192111198;[5473696307, 5473696306];footway;;asphalt
1192111199;1192111199;[3760192373, 5473696307];footway;;concrete
1192112838;1192112838;[1795586401, 2441623457];residential;Rue Sainte-Ursule;asphalt
1192112839;1192112839;[4867744969, 2441623460];footway;;asphalt
1192112840;1192112840;[4867744970, 4867744997];footway;;asphalt
1192607920;1192607920;[11070857169, 11070857168];service;;
1192607921;1192607921;[1797271540, 11070857169];service;;
1192641242;1192641242;[5769965290, 3733474556, 5464276984, 5464276985, 5464276986];cycleway;;asphalt
1192661271;1192661271;[6943063122, 476450932];residential;Quai de Lesseps;asphalt
1192673071;1192673071;[4232098493, 4232098489, 4232098490];service;;
1192673072;1192673072;[10883951780, 10883951781];service;;
1192673073;1192673073;[706198523, 1879417838, 1879417900];service;;asphalt
1194468080;1194468080;[11086703159, 11086703176];footway;;gravel
1194468081;1194468081;[11086703184, 11086703180, 11086703179, 11086703178, 11086703177, 11086703155, 11086703166];footway;;gravel
1200822265;1200822265;[11134046182, 5995038320];footway;;
1200822266;1200822266;[11134046181, 11134046182];steps;;
1201639219;1201639219;[7567052003, 11140763344, 11140763343, 11140763342, 5487050177];footway;;asphalt
1201639220;1201639220;[5484528536, 3733474551];footway;;asphalt
1201639221;1201639221;[5484528543, 5484528544, 5480072145];footway;;
1201639222;1201639222;[4867744979, 4867744990, 5641466789];footway;;asphalt
1201639223;1201639223;[1830939771, 4867744979];path;;asphalt
1201639224;1201639224;[5995038320, 2612722755, 2612722756];footway;;asphalt
1201639225;1201639225;[3585278126, 1806175404, 5487050139];cycleway;;asphalt
1201639226;1201639226;[9516486137, 9516486136];footway;;concrete
1201639227;1201639227;[9516486140, 5487073243];footway;Quai Pedros;concrete
1201639228;1201639228;[848724543, 7591405724, 7591405725, 848724544, 848724546, 2013030582, 5487050140, 12081259710, 848724547];cycleway;;
1202334225;1202334225;[11607263634, 11146469485, 11146469484, 11146469483, 11146469482, 11146469481, 11146469480, 11146469479, 11146469478, 11146469477, 11146469476, 11146474517, 11146474516, 11146474515, 11146474514, 11146474513, 11146474512, 11146474511, 11146474510, 11146474509, 11146474508, 11146474507, 11146474506, 11146474505, 11146469504, 11146469503, 11607263632, 11607263633, 11607263634];pedestrian;;paving_stones
1202747694;1202747694;[11149909290, 11149909293];steps;;
1202747695;1202747695;[8950580252, 8950580251];steps;;
1205250019;1205250019;[11787515118, 12361305229, 12361305228, 11169941813, 11169941812, 11169941811, 11169941810, 11169941809, 11169941808];footway;;concrete
1207538884;1207538884;[254937006, 254937007];primary;Rond-Point des Allées Marines;asphalt
1207538885;1207538885;[11188765273, 11040146758];residential;Place des Basques;asphalt
1207538886;1207538886;[254052454, 1694774165, 1806175401, 254937006];primary;Rond-Point des Allées Marines;asphalt
1207538889;1207538889;[8648547793, 8648547795];service;;
1207994356;1207994356;[11193027410, 11193027401];footway;;
1207994357;1207994357;[11193027403, 11193027402, 11193027404];footway;;
1207994358;1207994358;[11193027404, 11193027405];footway;;
1207994359;1207994359;[11193027410, 11193027409, 11193027408, 11193027407, 11193027406, 11193027404];steps;;
1215092910;1215092910;[11257850947, 11257850946, 11257850945, 11257850944, 11257850943, 11257850942, 11257850941, 11257850940, 11257850939, 11257850938, 11257850937, 11257819636];path;;grass
1216409502;1216409502;[1879458808, 1806163899];footway;Square Pierre Simonet;asphalt
1216409595;1216409595;[1879458808, 1806163946];footway;Square Pierre Simonet;concrete
1217733000;1217733000;[476283463, 570763260];residential;Rue René Cuzacq;
1217733001;1217733001;[476283456, 2858096164, 4730998559, 476283457];residential;Giratoire Albert Thomas;asphalt
1217733002;1217733002;[11257819636, 5464276938, 5464276939, 5464276940, 476283482];residential;Impasse Rigaud;asphalt
1217733003;1217733003;[8764031071, 270961061];service;;asphalt
1217733004;1217733004;[8764031071, 11283173239];footway;;gravel
1217733005;1217733005;[11283173239, 8758462059, 8758462058, 9177730041, 8758462057];footway;;gravel
1217733006;1217733006;[8758462066, 8758462065];footway;;asphalt
1217733007;1217733007;[8758462053, 5464276980];residential;Rue des Lavandières;asphalt
1217733008;1217733008;[11283173240, 6285629099];footway;;
1217733015;1217733015;[11283173264, 11283173266];footway;;
1217733016;1217733016;[11283173265, 11283173264];footway;;
1217733017;1217733017;[11283173266, 254053867];service;;
1217733018;1217733018;[11283173268, 11283173267, 11283173264];footway;;
1217733019;1217733019;[1831045082, 9505310289];residential;Rue de la Gendarmerie;
1217733021;1217733021;[1831045082, 11283195173];footway;;
1217733024;1217733024;[1831045186, 1831045082];residential;Rue de la Gendarmerie;
1217733025;1217733025;[10117138262, 10117138261];path;;grass
1217733026;1217733026;[11283195177, 11283195176, 11283195175, 11283195174, 10117138259];path;;
1217733028;1217733028;[11283195180, 11283195179, 8992972222, 11283195178];footway;;
1217733032;1217733032;[7635953821, 7635953815];path;;unpaved
1217733033;1217733033;[7635953826, 7635953823, 7635953822, 7635953821];path;;dirt
1217733038;1217733038;[9652131596, 9652131595, 9652131588];footway;;
1217781896;1217781896;[11283593874, 11283593873, 11283593872, 3585264917];service;;
1223291496;1223291496;[11347050569, 11347028964];steps;;concrete
1223291497;1223291497;[11347050570, 11347050569];footway;;concrete
1223291498;1223291498;[11347050571, 11347050570];steps;;concrete
1223291499;1223291499;[1879458843, 11347050571];footway;;asphalt
1227006131;1227006131;[10929143677, 11378188459];footway;;paving_stones
1227006132;1227006132;[11378188459, 11378188460];steps;;paving_stones
1227006134;1227006134;[11378188462, 10929143688];steps;;paving_stones
1234288963;1234288963;[11455539173, 11455539174];footway;;
1240461839;1240461839;[11524917408, 11524917406, 11524917407];footway;;
1265283122;1265283122;[5637083863, 3762367754];residential;Avenue du 11 Novembre 1918;asphalt
1265283150;1265283150;[1797148162, 388496646, 1827160741, 5484528631, 388496648, 5484528632, 1827160740];primary;Avenue André Grimard;asphalt
1265283151;1265283151;[840829610, 848724985, 848724986, 840829626, 3634129040, 848724987];tertiary;Giratoire Fredo Herrera;asphalt
1265283156;1265283156;[718368780, 6230977609, 1879458799];residential;Avenue Docteur Léon Moynac;asphalt
1265283157;1265283157;[254522026, 5484528644, 5484528645, 3634129045, 388324412];primary;Avenue André Grimard;asphalt
1265873402;1265873402;[8669019975, 11758865939];service;Parc de Stationnement de Mousserolles;
1265873403;1265873403;[11758865942, 11758865941, 11758865940, 1890041782];service;;
1265873404;1265873404;[8669019976, 7606600289];service;;
1265873405;1265873405;[7606600288, 1890041710, 8669019976];service;Parc de Stationnement de Mousserolles;
1265873406;1265873406;[2288482717, 10917620958, 5484526675, 4285831139];path;;asphalt
1265873407;1265873407;[11758865950, 11758865952];footway;;
1265874317;1265874317;[11758877822, 11758877821];footway;;
1267952824;1267952824;[8227642521, 10781733743, 3554296010, 12369777779, 597626841];residential;Avenue Louise Darracq;
1269125938;1269125938;[11787515130, 2321308341, 11787515129, 11787515128, 11787515114, 3732064423];footway;;asphalt
1282755964;1282755964;[11903420351, 8043795002];steps;Passage des Cacolets;sett
1288953392;1288953392;[5637083865, 5637083861, 11188765273];residential;Place des Basques;asphalt
1288953400;1288953400;[11952254188, 12037759589];service;;
1292313731;1292313731;[11980405114, 11980405113];path;;grass
1292313732;1292313732;[11980405115, 11980405114];steps;;
1292313733;1292313733;[1888286451, 11980405116];steps;;
1292313734;1292313734;[1888286451, 11980405117];footway;;
1292313735;1292313735;[11980405122, 1464368283];path;Allée Catherine de Bourbon;paving_stones
1292313736;1292313736;[11980405118, 11980405117];footway;;paving_stones
1292313738;1292313738;[1464368272, 6278661329, 2305313135];pedestrian;Allée de la Poterne;asphalt
1292313739;1292313739;[11980405124, 1464368282];footway;Allée de la Poterne;sett
1292382291;1292382291;[11980929388, 11980929387];footway;;
1292382292;1292382292;[6256038966, 11980929376, 11980929389, 11980929388];service;;
1292382293;1292382293;[11980929387, 11980929386, 11980929385, 11980929384];footway;;
1292382294;1292382294;[6256038966, 3563718668, 1464368274];living_street;Allée de la Poterne;asphalt
1299528024;1299528024;[12037759589, 11753788031];service;;
1302208684;1302208684;[12060770138, 8242420519];footway;;
1302843060;1302843060;[7635981155, 7635981156];footway;;asphalt
1302848976;1302848976;[12066197237, 8950580252];footway;;asphalt
1305891623;1305891623;[712884540, 12094812235];residential;Rue de Gramont;asphalt
1305967971;1305967971;[12095441291, 12095444233];footway;;asphalt
1305967974;1305967974;[12095444207, 12095444206, 12095444205, 12095444204, 12095444203, 12095444202, 12095444201, 12095441300, 12095441299, 12095441298];footway;;asphalt
1305967976;1305967976;[12095444242, 12095444208];footway;;asphalt
1305967977;1305967977;[12095441297, 12095441296, 12095441295, 12095441294, 12095441293, 12095441292, 12095441290, 12095441289];footway;;asphalt
1305967979;1305967979;[12095444209, 12095444229];footway;;asphalt
1305967982;1305967982;[12095444218, 12095444217, 12095444216, 12095444210];footway;;asphalt
1305967984;1305967984;[12095444238, 12095444228];footway;;asphalt
1305967985;1305967985;[12095444227, 12095444226, 12095444225, 12095444224, 12095444223, 12095444222, 12095444221, 12095444220, 12095444219];footway;;asphalt
1305971031;1305971031;[12095444219, 12095463626, 12095463625, 12095463624, 12095463623, 12095463622, 12095436100, 12095463621];footway;;asphalt
1305973090;1305973090;[12095479398, 3649039666];cycleway;;
1305973091;1305973091;[8758462053, 12095479601];footway;;asphalt
1305973093;1305973093;[12095463613, 12095479609, 12095479608, 12095479607, 12095479606, 12095479605, 12095479604, 12095479603, 12095479602, 12095479601];footway;;asphalt
1305980405;1305980405;[12095519864, 12095519849];footway;;asphalt
1305980408;1305980408;[12095479399, 12095519869, 12095463614];footway;;asphalt
1306328749;1306328749;[12095519858, 12098568825];footway;;asphalt
1306328750;1306328750;[12098568851, 12098568826, 12098568825];footway;;asphalt
1306350172;1306350172;[12098702787, 12098702786, 12098702785, 12098702784, 12098702783, 12098702782, 12098702781, 12098702780, 12098702779, 12098702778];footway;;asphalt
1306350174;1306350174;[12098702777, 12098702776, 12098702775, 12098702774, 12098702773, 12098702772, 12098702771, 12095441298];footway;;asphalt
1306350175;1306350175;[12098702793, 12098702792, 12098702791, 12098702790, 12098702789, 12098702788];footway;;asphalt
1307500053;1307500053;[6285609913, 10708960735, 476450956];secondary;Allées Marines;asphalt
1307500054;1307500054;[8242420520, 3668906279, 388382247];residential;Place des Basques;asphalt
1311263365;1311263365;[12137777846, 5637109961];service;;
1311263366;1311263366;[12137777845, 12137777844, 12137777846];service;;
1317152706;1317152706;[12190161099, 12190161098, 12190161097];service;;
1317152709;1317152709;[12190184516, 12190184515, 12190184530];service;;
1317152711;1317152711;[12190184518, 12190184520];service;;
1317152713;1317152713;[12190184519, 12190184518];service;;
1317152717;1317152717;[12190184535, 12190184534];footway;;
1317152718;1317152718;[12190184538, 12190184535];footway;;
1317152719;1317152719;[12190184537, 12190184536, 7565795331];footway;;
1317153226;1317153226;[12190184533, 12190178980];footway;;
1317398286;1317398286;[12192844742, 12192844751];service;;unhewn_cobblestone
1317398291;1317398291;[5763327592, 12192844742];service;;asphalt
1317398295;1317398295;[12192844759, 2013030532];footway;;
1317398296;1317398296;[12192844760, 2013030546];footway;;
1317398297;1317398297;[12192844767, 4014806435];service;;asphalt
1317399882;1317399882;[11086703172, 12192889847];footway;;
1318469113;1318469113;[12202198545, 3731343804, 3731343805, 1575406448];secondary;Allées Marines;asphalt
1320393890;1320393890;[12218777110, 12218767099, 12218767098];footway;;asphalt
1322098649;1322098649;[12234621328, 12234621339];footway;;
1322098651;1322098651;[12218767096, 12234621338, 12234621337, 12234621339];footway;;asphalt
1322098652;1322098652;[12234621339, 12218767096];steps;;concrete
1322098653;1322098653;[12234621341, 12234621342];footway;;
1322098655;1322098655;[12218767096, 12234621348];footway;;
1324313213;1324313213;[12218777110, 12361305232, 12361305234, 12234621341];footway;;asphalt
1324331986;1324331986;[12254837165, 12254837184];footway;;
1324331987;1324331987;[12254837166, 12254837176];footway;;
1324331990;1324331990;[12254837176, 12254837177];steps;;
1324331992;1324331992;[12254837183, 12254837181, 12254837180, 12254837179];footway;;
1324331994;1324331994;[12254837184, 12254837183];steps;;
1324333194;1324333194;[12254830414, 12254830413];steps;;
1324333195;1324333195;[12254830418, 12254830414];footway;;
1327463412;1327463412;[6079069102, 12281100657, 12281100656, 6263917975];footway;;asphalt
1332181979;1332181979;[7556463988, 12325752915, 12325752916, 12323988213];footway;;asphalt
1333497384;1333497384;[12337265934, 12337265933];service;;
1333497385;1333497385;[12337265935, 12337265934];service;;
1336917582;1336917582;[12365716932, 3150254913];footway;;asphalt
1336917583;1336917583;[3150254907, 12365716930];footway;;asphalt
1336917586;1336917586;[6290776008, 12365716934, 12365716933, 12365716932];footway;;
1336917587;1336917587;[12365716935, 12365716936, 6290776008];footway;;
1336917590;1336917590;[1829846415, 4868225028, 4868225027, 7003817711, 1829846395];residential;Quai Amiral Bergeret;asphalt
1337381869;1337381869;[12369785838, 12369785837, 12369785836];service;;
1338816597;1338816597;[1796016046, 12384068532, 12384068531, 12384068530, 12384068529];service;;
1339044172;1339044172;[1829846395, 4868225029, 3150254912, 577898260];residential;Rue de l'Esté;asphalt
1339582640;1339582640;[4127935693, 6184740429];residential;Rue du Foirail;asphalt
1340095948;1340095948;[254951317, 1829836644, 5464276924, 12098608031];residential;Quai Amiral Bergeret;asphalt
1341398361;1341398361;[7606600286, 706311335, 7606600287];secondary;Avenue Duvergier de Hauranne;asphalt
1341398363;1341398363;[8669019976, 11758865942];service;Parc de Stationnement de Mousserolles;
1341398364;1341398364;[1890041782, 1890041726, 7606600289];service;;
1343818179;1343818179;[12433863711, 12433863708, 5498754069];footway;;
1343818182;1343818182;[5498754101, 12433863716];footway;;
1343818183;1343818183;[12433863719, 12433863718, 12361216507, 12433863717];footway;;
1345130597;1345130597;[12444317916, 12444317915, 12444317914, 12444317913, 12444317912, 6406843664];path;;
1345130598;1345130598;[12444317917, 4320715775];footway;;
1346226296;1346226296;[8251249512, 3686722555];secondary;Rue Maubec;asphalt
1358398662;1358398662;[12571877795, 12571877793, 12571877792];footway;;
1358398663;1358398663;[12571877794, 12571894605];footway;;
1358398665;1358398665;[12571877797, 11283195178];footway;;
1358398667;1358398667;[12571894605, 12571877799];footway;;
1358398669;1358398669;[12571894602, 3053677439];footway;;
1359564005;1359564005;[255403497, 12584765923, 12584765922];service;;
1360053408;1360053408;[7547642627, 12589755958];footway;;
1360053409;1360053409;[12589755959, 7547642615];footway;;paving_stones
1360053410;1360053410;[12589755960, 7547642607];footway;;paving_stones
1360053411;1360053411;[6349193177, 7547642606];footway;;paving_stones
1360053412;1360053412;[12589755961, 7547642605];footway;;paving_stones
1360053413;1360053413;[12589755962, 6541875387];footway;;
1360053415;1360053415;[12589755964, 7592954111, 7592954117, 12723941353];footway;;paving_stones
1360053416;1360053416;[3770909474, 7592954114, 12589755965];footway;;paving_stones
1360053417;1360053417;[12589755968, 12589755969];footway;;
1360053423;1360053423;[12589755975, 12589755976];footway;;paving_stones
1360053425;1360053425;[12589755988, 12589755978, 1865914219];footway;;asphalt
1361187645;1361187645;[1806163899, 11980405117];steps;;
1361187646;1361187646;[1464368272, 11980405117];pedestrian;Allée de la Poterne;asphalt
1361719203;1361719203;[5484526645, 12607128670, 12607128669, 12607128668, 12607128667, 12607128666, 12607128665, 12607128664];footway;;
1361723920;1361723920;[8434710383, 12607211525, 12607211524, 12607211523, 5484528625];footway;;
1361723921;1361723921;[10929206802, 10929206801, 10929206800];footway;;
1361723922;1361723922;[10929206802, 12607211526, 10929206804];footway;;
1361723926;1361723926;[4868223486, 12607211559, 12607211558, 5484526644];footway;;
1361726189;1361726189;[1806155776, 5484528562, 1829833003, 1829833007, 254920454];tertiary;Allée des Platanes;asphalt
1361938163;1361938163;[1806155795, 2611523796, 2611523803, 2611523809];path;;compacted
1361940668;1361940668;[10976837285, 704990120, 7462545215, 7462545213, 704990089, 12609691315, 704990093];living_street;Avenue des Arènes;asphalt
1361940669;1361940669;[704990041, 704990043];living_street;Rue Jean-Delphin Alard;asphalt
1361959227;1361959227;[12609829139, 12609829163, 12609829162];service;;
1361959229;1361959229;[12609829160, 12609829159, 12609829158, 12609829157, 12609829156, 12609829155, 12609829154, 12609829153, 1796016055];service;;
1361959230;1361959230;[12609829167, 12609829161, 12609829166];service;;
1361959232;1361959232;[705032468, 12609829167];service;;
1369697395;1369697395;[12685035981, 12685035984];footway;;
1369697396;1369697396;[12685035981, 5484289577, 364415670];residential;Allée Marcel Suarès;asphalt
1369697399;1369697399;[364415670, 12685035989];residential;Place de la République;asphalt
23542275-1;23542275;[8947020815, 255401133];service;Rue Tour de Sault;asphalt
23542275-2;23542275;[255401133, 5484526626, 1806155819, 255400854];service;Rue Tour de Sault;asphalt
23542275-3;23542275;[255400854, 5484526627, 6536947685];service;Rue Tour de Sault;asphalt
23542275-4;23542275;[6536947685, 255400853, 5484526631, 255400852, 5484526635];service;Rue Tour de Sault;asphalt
23577363-1;23577363;[254521787, 3914833051, 7770165934];secondary;Allées Paulmy;asphalt
23577363-2;23577363;[7770165934, 7593213502];secondary;Allées Paulmy;asphalt
23577381-1;23577381;[577898260, 4868225030, 10180904249];residential;Rue de Belfort;asphalt
23577381-2;23577381;[10180904249, 8108541813, 8108541814, 8108541815, 255321840];residential;Rue de Belfort;asphalt
23585215-1;23585215;[1837681174, 4109391672, 706302236];pedestrian;Rue Pannecau;paving_stones
23585215-2;23585215;[706302236, 597616388];pedestrian;Rue Pannecau;paving_stones
23585215-3;23585215;[597616388, 706302151];pedestrian;Rue Pannecau;paving_stones
23585215-4;23585215;[706302151, 5484528546, 597618542];pedestrian;Rue Pannecau;paving_stones
23585248-1;23585248;[255401133, 5484526625, 12607211531];pedestrian;Rue des Basques;sett
23585248-2;23585248;[12607211531, 4109357220, 1804838595];pedestrian;Rue des Basques;sett
23585248-3;23585248;[1804838595, 5484526624, 5484526623, 388382478];pedestrian;Rue des Basques;sett
23585248-4;23585248;[388382478, 364415040];pedestrian;Rue des Basques;sett
23585263-1;23585263;[388382468, 388382302];pedestrian;Rue Poissonnerie;paving_stones
23585263-2;23585263;[388382302, 388382294];pedestrian;Rue Poissonnerie;paving_stones
23585263-3;23585263;[388382294, 364415029];pedestrian;Rue Poissonnerie;paving_stones
23585332-1;23585332;[255402704, 12589755982];pedestrian;Rue Port Neuf;paving_stones
23585332-2;23585332;[12589755982, 3668900018, 255402703];pedestrian;Rue Port Neuf;paving_stones
23585338-1;23585338;[255402215, 2502504417];pedestrian;Rue Orbe;paving_stones
23585338-2;23585338;[2502504417, 388382280];pedestrian;Rue Orbe;paving_stones
23585338-3;23585338;[388382280, 255402735];pedestrian;Rue Orbe;paving_stones
23585338-4;23585338;[255402735, 8074523115];pedestrian;Rue Orbe;paving_stones
23585338-5;23585338;[8074523115, 1828784582, 5487050111, 255402679];pedestrian;Rue Orbe;paving_stones
23585367-1;23585367;[255402931, 1890041833, 3563697928];secondary;Avenue Duvergier de Hauranne;asphalt
23585367-2;23585367;[3563697928, 1797215396, 3513549740, 1797215395];secondary;Avenue Duvergier de Hauranne;asphalt
23585367-3;23585367;[1797215395, 255402932];secondary;Avenue Duvergier de Hauranne;asphalt
23776407-1;23776407;[254920705, 5008960735];residential;Rue Marengo;asphalt
23776407-2;23776407;[5008960735, 257607801];residential;Rue Marengo;asphalt
32392573-1;32392573;[254052454, 3762367103];secondary;Allées Marines;asphalt
32392573-2;32392573;[3762367103, 254052456];secondary;Allées Marines;asphalt
32392587-1;32392587;[5784888938, 1936626441];primary;Giratoire de Balichon;asphalt
32392587-2;32392587;[1936626441, 1806175598, 1806175421, 1806175419, 254937097, 1806175428, 1806175522, 7040731316];primary;Giratoire de Balichon;asphalt
32392587-3;32392587;[7040731316, 254052438, 254052440, 254052441, 5784888937, 254052442, 254052443, 1806175593, 254052445, 5810564042, 9210416444, 254052448];primary;Giratoire de Balichon;asphalt
32392587-4;32392587;[254052448, 1694774130, 254937095, 5784888938];primary;Giratoire de Balichon;asphalt
32392596-1;32392596;[254052448, 7040731295];primary;Avenue Henri Grenet;asphalt
32392596-2;32392596;[7040731295, 5940751185];primary;Avenue Henri Grenet;asphalt
33881157-1;33881157;[388189759, 4119124865, 8294396070, 6043901034];residential;Rue du 49e Régiment d'Infanterie;asphalt
33881157-2;33881157;[6043901034, 388189760];residential;Rue du 49e Régiment d'Infanterie;asphalt
33881166-1;33881166;[388189778, 1796035922];residential;Rue Jules Labat;asphalt
33881166-2;33881166;[1796035922, 6043931687];residential;Rue Jules Labat;asphalt
33881166-3;33881166;[6043931687, 12589767722, 388189779];residential;Rue Jules Labat;asphalt
33881166-4;33881166;[388189779, 388382243];residential;Rue Jules Labat;asphalt
33891805-1;33891805;[254951187, 12685035971];secondary;Pont Saint-Esprit;asphalt
33891805-2;33891805;[12685035971, 364415531];secondary;Pont Saint-Esprit;asphalt
33898644-1;33898644;[4014816148, 388382433, 388382428, 388382422];pedestrian;Rue Passemillon;asphalt
33898644-2;33898644;[388382422, 388382418];pedestrian;Rue Passemillon;asphalt
33898649-1;33898649;[269247910, 2441501526, 388382398];residential;Rue des Prébendés;sett
33898649-2;33898649;[388382398, 2441501518];residential;Rue des Prébendés;sett
33898651-1;33898651;[4868366903, 4868366902];residential;Rue des Gouverneurs;paving_stones
33898651-2;33898651;[4868366902, 269247897];residential;Rue des Gouverneurs;paving_stones
33898653-1;33898653;[269247897, 2441501539];pedestrian;Rue Notre-Dame;paving_stones
33898653-2;33898653;[2441501539, 10929143675];pedestrian;Rue Notre-Dame;paving_stones
33898653-3;33898653;[10929143675, 269247895];pedestrian;Rue Notre-Dame;paving_stones
33898657-1;33898657;[388382386, 7606578906, 2436291999, 12433863703, 7606578907, 388382395, 2436292000, 1797141976, 1797141977];residential;Boulevard du Rempart Lachepaillet;asphalt
33898657-2;33898657;[1797141977, 1797141978];residential;Boulevard du Rempart Lachepaillet;asphalt
33898657-3;33898657;[1797141978, 1797141979];residential;Boulevard du Rempart Lachepaillet;asphalt
33898657-4;33898657;[1797141979, 5790038515];residential;Boulevard du Rempart Lachepaillet;asphalt
33898657-5;33898657;[5790038515, 269247912];residential;Boulevard du Rempart Lachepaillet;asphalt
33898657-6;33898657;[269247912, 7606578901, 269247914];residential;Boulevard du Rempart Lachepaillet;asphalt
33898657-7;33898657;[269247914, 6256038970, 388382225, 8254491234];residential;Boulevard du Rempart Lachepaillet;asphalt
